id_transacao,data_transacao,valor,operacao,banco_origem,cpf_origem,codigo_agencia_origem,id_conta_origem,conta_completa,id_conta,id_conta,descricao,created_at
02231212244695860668451734,2024-02-12 23:12:46,76921.07,transferencia,1,27237267620,6859,15910-4,6859-15910-4,88545261,14,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02071211242373283623818142,2024-02-12 07:11:23,64212.62,transferencia,1,13437362348,8237,88060-7,8237-88060-7,69637099,232,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02001222245869959572041607,2024-02-12 00:22:58,39697.36,transferencia,1,37343673017,5996,36084-4,5996-36084-4,70635467,653,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02061253242401424889786607,2024-02-12 06:53:24,10888.89,transferencia,1,10922352720,2410,17448-3,2410-17448-3,68574966,1041,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02221321244063569473274674,2024-02-13 22:21:40,79376.99,transferencia,1,76290711083,6536,62480-6,6536-62480-6,13707261,102,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02131311241048028907665922,2024-02-13 13:11:10,43742.11,transferencia,1,62257754204,2084,20344-8,2084-20344-8,86851987,169,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02121330243572620493817673,2024-02-13 12:30:35,57825.2,transferencia,1,24223053698,2627,37117-9,2627-37117-9,53763511,616,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02111357241327940285262097,2024-02-13 11:57:13,69957.08,transferencia,1,63701870543,4972,65256-5,4972-65256-5,15504228,473,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02161316243404868162856581,2024-02-13 16:16:34,61804.03,transferencia,1,85285350298,6840,56920-0,6840-56920-0,90321827,233,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02011302244679950633313247,2024-02-13 01:02:46,35805.16,transferencia,1,5318340180,5997,73976-4,5997-73976-4,83183047,289,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02221307244026830362665573,2024-02-13 22:07:40,98841.1,transferencia,1,89049858384,3862,53068-2,3862-53068-2,47862236,1100,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02111317245604771077392443,2024-02-13 11:17:56,87966.35,transferencia,1,32508532240,7740,49328-8,7740-49328-8,54225616,721,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02061335242949319741771514,2024-02-13 06:35:29,25604.58,transferencia,1,82225525544,1394,41525-9,1394-41525-9,57628477,643,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02081336242611456600246754,2024-02-13 08:36:26,42038.16,transferencia,1,92065886480,5411,64118-2,5411-64118-2,20436008,196,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02211351243037343385963673,2024-02-13 21:51:30,59449.7,transferencia,1,1236352840,4373,12436-0,4373-12436-0,62111591,888,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02201353240458114333013766,2024-02-13 20:53:04,53150.79,transferencia,1,15969984310,1185,83111-9,1185-83111-9,64306604,985,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02221316241154160528317602,2024-02-13 22:16:11,20877.53,transferencia,1,72830137507,6145,82938-2,6145-82938-2,86638551,509,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02161333243337277052455317,2024-02-13 16:33:33,58029.18,transferencia,1,47515213736,7273,10728-5,7273-10728-5,67016466,482,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02031316242174750737577395,2024-02-13 03:16:21,83749.05,transferencia,1,49445630351,5747,56203-5,5747-56203-5,30771252,698,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02101435244138930628277066,2024-02-14 10:35:41,40122.51,transferencia,1,3765656089,3983,11990-8,3983-11990-8,82677003,312,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02201424245722710512928389,2024-02-14 20:24:57,19027.21,transferencia,1,20647697815,1722,87304-4,1722-87304-4,53032386,683,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02041434240430067374822713,2024-02-14 04:34:04,88057.09,transferencia,1,60833487221,6003,16707-1,6003-16707-1,70206033,738,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02161414243747444876033152,2024-02-14 16:14:37,47727.0,transferencia,1,99168663846,4474,22379-6,4474-22379-6,59922138,120,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02151435240577227238926441,2024-02-14 15:35:05,93930.84,transferencia,1,88599915797,2277,78568-9,2277-78568-9,95592155,283,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02121419241710186614725238,2024-02-14 12:19:17,59333.51,transferencia,1,51078569851,8101,62983-1,8101-62983-1,61314322,364,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02101425241830142005918687,2024-02-14 10:25:18,94534.01,transferencia,1,13343225975,4103,93518-8,4103-93518-8,89502034,602,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02071413241927948282614592,2024-02-14 07:13:19,86947.8,transferencia,1,9882307205,4972,76704-1,4972-76704-1,42970199,483,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02121420245101424831321197,2024-02-14 12:20:51,14990.06,transferencia,1,70235797103,2410,51090-3,2410-51090-3,97413588,589,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02181431241246763872273248,2024-02-14 18:31:12,50795.26,transferencia,1,37959599777,6764,44534-3,6764-44534-3,22502867,572,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02121411244733712339267253,2024-02-14 12:11:47,81573.25,transferencia,1,17034575444,1733,62344-8,1733-62344-8,67879700,76,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02141419243175217798886084,2024-02-14 14:19:31,99265.79,transferencia,1,51062631072,1257,10914-5,1257-10914-5,14362261,443,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02091423245886416486513443,2024-02-14 09:23:58,60715.72,transferencia,1,35065905029,1468,89182-5,1468-89182-5,80238223,80,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02031405241641711259648817,2024-02-14 03:05:16,61859.48,transferencia,1,7328030550,1714,22444-3,1714-22444-3,33174916,692,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02141450241425720198946515,2024-02-14 14:50:14,181.92,transferencia,1,97941164400,2752,98058-5,2752-98058-5,14452272,716,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02191455244073281551582977,2024-02-14 19:55:40,1103.08,transferencia,1,93455129340,8237,19609-5,8237-19609-5,42970199,483,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02061442243041713424914212,2024-02-14 06:42:30,49917.41,transferencia,1,17201531409,1714,51235-0,1714-51235-0,82313451,559,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02011443240335669856065111,2024-02-14 01:43:03,26982.94,transferencia,1,25807149360,6653,84003-5,6653-84003-5,15640988,642,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02091457240847699001488111,2024-02-14 09:57:08,28367.49,transferencia,1,9910927322,9674,52753-2,9674-52753-2,88593456,628,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02071451244337482602514309,2024-02-14 07:51:43,69210.61,transferencia,1,70698049209,8473,88108-6,8473-88108-6,73457455,802,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02231433242844467631041507,2024-02-14 23:33:28,59178.62,transferencia,1,5053709483,6444,52693-4,6444-52693-4,60516941,28,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02141500243848257183482143,2024-02-15 14:00:38,4858.26,transferencia,1,45925941268,5284,96673-8,5284-96673-8,89252562,1105,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02221550241950081683446342,2024-02-15 22:50:19,10684.29,transferencia,1,12379976902,8005,52144-5,8005-52144-5,50059312,172,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02051514243608855444429893,2024-02-15 05:14:36,37631.63,transferencia,1,27925569190,5880,87498-8,5880-87498-8,58493738,349,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02201526242372157221514115,2024-02-15 20:26:23,19664.01,transferencia,1,35223444051,5127,42824-1,5127-42824-1,14504087,467,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02201533245851527445434839,2024-02-15 20:33:58,2398.67,transferencia,1,87608009845,2515,40784-1,2515-40784-1,52718471,1192,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02141529241269954822366145,2024-02-15 14:29:12,60559.81,transferencia,1,29876080636,5996,65748-6,5996-65748-6,39059887,47,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02001542240508859166073982,2024-02-15 00:42:05,69574.29,transferencia,1,54959472316,5880,33039-2,5880-33039-2,71887143,1124,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02151534243217946406613570,2024-02-15 15:34:32,6700.97,transferencia,1,3576159487,4971,27199-1,4971-27199-1,31055735,203,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02131542242386494456436666,2024-02-15 13:42:23,45515.91,transferencia,1,46973352103,9468,80444-0,9468-80444-0,12414504,316,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02051544242637279965674300,2024-02-15 05:44:26,69430.7,transferencia,1,79991437908,7273,90233-5,7273-90233-5,18525970,869,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02131531245022185596787319,2024-02-15 13:31:50,59499.88,transferencia,1,29931329386,8122,61066-1,8122-61066-1,62211236,1039,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02201509244961131536866356,2024-02-15 20:09:49,26634.25,transferencia,1,13332495194,3116,39796-2,3116-39796-2,36065795,350,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02111640244669950077678592,2024-02-16 11:40:46,85014.01,transferencia,1,30864708793,5996,78237-3,5996-78237-3,87163353,712,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02181603243327040696419806,2024-02-16 18:03:33,11145.88,transferencia,1,60221813560,4072,87819-3,4072-87819-3,67459568,727,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02171658244010187693685493,2024-02-16 17:58:40,62039.53,transferencia,1,47342563900,8101,69923-0,8101-69923-0,66455962,491,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02051625242818958257048876,2024-02-16 05:25:28,28341.91,transferencia,1,27595625220,5981,13047-2,5981-13047-2,89505910,904,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02011615241389618617531178,2024-02-16 01:15:13,55666.26,transferencia,1,77386840624,1698,16221-3,1698-16221-3,22598111,449,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02031625245022540457235909,2024-02-16 03:25:50,53169.23,transferencia,1,49589735754,4522,19474-9,4522-19474-9,16697766,355,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02131632240238382010465236,2024-02-16 13:32:02,40199.84,transferencia,1,22593295007,8383,80492-4,8383-80492-4,45462260,975,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02171636240979952887958509,2024-02-16 17:36:09,26742.67,transferencia,1,32325059022,5997,74244-7,5997-74244-7,50930993,706,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02021644242422352795219665,2024-02-16 02:44:24,81776.57,transferencia,1,33364674620,5322,34374-0,5322-34374-0,42226715,610,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02111636243383814494522959,2024-02-16 11:36:33,50502.78,transferencia,1,63444599480,1838,57234-4,1838-57234-4,30603533,32,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02111649243464047529371260,2024-02-16 11:49:34,46447.85,transferencia,1,47105359811,4046,62295-6,4046-62295-6,62111591,888,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02141632241706086528357030,2024-02-16 14:32:17,28567.91,transferencia,1,89114723794,8060,59197-8,8060-59197-8,55915416,1038,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02131605241213730190937333,2024-02-16 13:05:12,25845.07,transferencia,1,88268394331,3731,95356-7,3731-95356-7,28104420,668,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02191632243262056072691041,2024-02-16 19:32:32,77168.6,transferencia,1,40114389284,5026,86389-7,5026-86389-7,80230407,693,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02171619242961136985484352,2024-02-16 17:19:29,51167.92,transferencia,1,67605053606,3116,84065-0,3116-84065-0,73654820,88,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02011608240126834645322725,2024-02-16 01:08:01,43074.41,transferencia,1,97174370250,3862,45518-8,3862-45518-8,54995300,420,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02181746240692595894283300,2024-02-17 18:46:06,88494.69,transferencia,1,66579865806,9529,83990-6,9529-83990-6,64318477,751,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02111749242703455502465647,2024-02-17 11:49:27,78170.42,transferencia,1,15041759642,5430,71218-7,5430-71218-7,58520544,1060,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02021715244064947375612581,2024-02-17 02:15:40,29052.02,transferencia,1,66502782116,4946,38256-8,4946-38256-8,66045156,73,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02221719240642923687965083,2024-02-17 22:19:06,92863.31,transferencia,1,3086810378,2924,54383-4,2924-54383-4,89861240,1088,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02071707245783818174755061,2024-02-17 07:07:57,49249.43,transferencia,1,26813630121,1838,71626-4,1838-71626-4,43806025,260,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02061710242769787781087269,2024-02-17 06:10:27,45623.95,transferencia,1,26076645431,8796,20721-5,8796-20721-5,53035439,313,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02101752240875747427098326,2024-02-17 10:52:08,26172.15,transferencia,1,49808692036,4757,92526-9,4757-92526-9,67031028,644,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
02221748244225720357558796,2024-02-17 22:48:42,69161.41,transferencia,1,7020736360,2752,15004-2,2752-15004-2,39835580,157,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
